Domain,Area,Element,Item,Year,Unit,Value
Rice Cultivation,Argentina,Area harvested,Rice, paddy,2010,ha,215670
Rice Cultivation,Argentina,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Argentina,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,60.3876
Rice Cultivation,Armenia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Armenia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Armenia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Aruba,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Aruba,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Aruba,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Australia,Area harvested,Rice, paddy,2010,ha,18931
Rice Cultivation,Australia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,31.5
Rice Cultivation,Australia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,5.9633
Rice Cultivation,Austria,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Austria,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Austria,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Azerbaijan,Area harvested,Rice, paddy,2010,ha,1640
Rice Cultivation,Azerbaijan,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Azerbaijan,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.4592
Rice Cultivation,Bahamas,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Bahamas,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bahamas,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bahrain,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Bahrain,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bahrain,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bangladesh,Area harvested,Rice, paddy,2010,ha,11529000
Rice Cultivation,Bangladesh,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,9.94
Rice Cultivation,Bangladesh,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,1145.9826
Rice Cultivation,Barbados,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Barbados,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Barbados,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belarus,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Belarus,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belarus,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belgium,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Belgium,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belgium,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belgium-Luxembourg,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Belgium-Luxembourg,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belgium-Luxembourg,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Belize,Area harvested,Rice, paddy,2010,ha,4608
Rice Cultivation,Belize,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.8
Rice Cultivation,Belize,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.129
Rice Cultivation,Benin,Area harvested,Rice, paddy,2010,ha,47058
Rice Cultivation,Benin,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.8
Rice Cultivation,Benin,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,1.3176
Rice Cultivation,Bermuda,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Bermuda,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bermuda,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bhutan,Area harvested,Rice, paddy,2010,ha,22815
Rice Cultivation,Bhutan,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,11.508
Rice Cultivation,Bhutan,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,2.6255
Rice Cultivation,Bolivia (Plurinational State of),Area harvested,Rice, paddy,2010,ha,194237
Rice Cultivation,Bolivia (Plurinational State of),Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Bolivia (Plurinational State of),Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,13.5966
Rice Cultivation,Bosnia and Herzegovina,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Bosnia and Herzegovina,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Bosnia and Herzegovina,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Botswana,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Botswana,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Botswana,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Brazil,Area harvested,Rice, paddy,2010,ha,2722459
Rice Cultivation,Brazil,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,6.496
Rice Cultivation,Brazil,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,176.8509
Rice Cultivation,British Virgin Islands,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,British Virgin Islands,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,British Virgin Islands,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Brunei Darussalam,Area harvested,Rice, paddy,2010,ha,1848
Rice Cultivation,Brunei Darussalam,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,17.3642
Rice Cultivation,Brunei Darussalam,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.3209
Rice Cultivation,Bulgaria,Area harvested,Rice, paddy,2010,ha,11977
Rice Cultivation,Bulgaria,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Bulgaria,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,3.3536
Rice Cultivation,Burkina Faso,Area harvested,Rice, paddy,2010,ha,133737
Rice Cultivation,Burkina Faso,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,24.92
Rice Cultivation,Burkina Faso,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,33.3273
Rice Cultivation,Burundi,Area harvested,Rice, paddy,2010,ha,29569
Rice Cultivation,Burundi,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Burundi,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,2.0698
Rice Cultivation,Cabo Verde,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Cabo Verde,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cabo Verde,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cambodia,Area harvested,Rice, paddy,2010,ha,2776507
Rice Cultivation,Cambodia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,15.6058
Rice Cultivation,Cambodia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,433.2961
Rice Cultivation,Cameroon,Area harvested,Rice, paddy,2010,ha,139976
Rice Cultivation,Cameroon,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Cameroon,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,9.7983
Rice Cultivation,Canada,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Canada,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Canada,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cayman Islands,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Cayman Islands,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cayman Islands,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Central African Republic,Area harvested,Rice, paddy,2010,ha,16700
Rice Cultivation,Central African Republic,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Central African Republic,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,1.169
Rice Cultivation,Chad,Area harvested,Rice, paddy,2010,ha,138740
Rice Cultivation,Chad,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Chad,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,9.7118
Rice Cultivation,Channel Islands,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Channel Islands,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Channel Islands,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Chile,Area harvested,Rice, paddy,2010,ha,24527
Rice Cultivation,Chile,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,22.12
Rice Cultivation,Chile,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,5.4254
Rice Cultivation,China,Area harvested,Rice, paddy,2010,ha,30117262
Rice Cultivation,China,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,17.5682
Rice Cultivation,China,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,5291.0481
Rice Cultivation,China, Hong Kong SAR,Area harvested,Rice, paddy,2010,ha,0
Rice Cultivation,China, Hong Kong SAR,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,18.2
Rice Cultivation,China, Hong Kong SAR,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0
Rice Cultivation,China, Macao SAR,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,China, Macao SAR,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,China, Macao SAR,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,China, mainland,Area harvested,Rice, paddy,2010,ha,29873400
Rice Cultivation,China, mainland,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,17.563
Rice Cultivation,China, mainland,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,5246.6652
Rice Cultivation,China, Taiwan Province of,Area harvested,Rice, paddy,2010,ha,243862
Rice Cultivation,China, Taiwan Province of,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,18.2
Rice Cultivation,China, Taiwan Province of,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,44.3829
Rice Cultivation,Colombia,Area harvested,Rice, paddy,2010,ha,482297
Rice Cultivation,Colombia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,20.72
Rice Cultivation,Colombia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,99.9319
Rice Cultivation,Comoros,Area harvested,Rice, paddy,2010,ha,19000
Rice Cultivation,Comoros,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Comoros,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,5.32
Rice Cultivation,Congo,Area harvested,Rice, paddy,2010,ha,2390
Rice Cultivation,Congo,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Congo,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.1673
Rice Cultivation,Cook Islands,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Cook Islands,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cook Islands,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Costa Rica,Area harvested,Rice, paddy,2010,ha,79968
Rice Cultivation,Costa Rica,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.8
Rice Cultivation,Costa Rica,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,2.2391
Rice Cultivation,Côte d'Ivoire,Area harvested,Rice, paddy,2010,ha,394868
Rice Cultivation,Côte d'Ivoire,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,3.052
Rice Cultivation,Côte d'Ivoire,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,12.0514
Rice Cultivation,Croatia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Croatia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Croatia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cuba,Area harvested,Rice, paddy,2010,ha,176429
Rice Cultivation,Cuba,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Cuba,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,49.4001
Rice Cultivation,Cyprus,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Cyprus,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Cyprus,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Czechia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Czechia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Czechia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Czechoslovakia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Czechoslovakia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Czechoslovakia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Democratic People's Republic of Korea,Area harvested,Rice, paddy,2010,ha,570000
Rice Cultivation,Democratic People's Republic of Korea,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,17.8038
Rice Cultivation,Democratic People's Republic of Korea,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,101.4817
Rice Cultivation,Democratic Republic of the Congo,Area harvested,Rice, paddy,2010,ha,420174
Rice Cultivation,Democratic Republic of the Congo,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.38
Rice Cultivation,Democratic Republic of the Congo,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,10.0001
Rice Cultivation,Denmark,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Denmark,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Denmark,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Djibouti,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Djibouti,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Djibouti,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Dominica,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Dominica,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Dominica,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Dominican Republic,Area harvested,Rice, paddy,2010,ha,178430
Rice Cultivation,Dominican Republic,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,27.44
Rice Cultivation,Dominican Republic,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,48.9612
Rice Cultivation,Ecuador,Area harvested,Rice, paddy,2010,ha,393137
Rice Cultivation,Ecuador,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,21
Rice Cultivation,Ecuador,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,82.5588
Rice Cultivation,Egypt,Area harvested,Rice, paddy,2010,ha,459525
Rice Cultivation,Egypt,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,28
Rice Cultivation,Egypt,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,128.667
Rice Cultivation,El Salvador,Area harvested,Rice, paddy,2010,ha,4916
Rice Cultivation,El Salvador,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.8
Rice Cultivation,El Salvador,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.1376
Rice Cultivation,Equatorial Guinea,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Equatorial Guinea,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Equatorial Guinea,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Eritrea,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Eritrea,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Eritrea,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Estonia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Estonia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Estonia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Eswatini,Area harvested,Rice, paddy,2010,ha,34
Rice Cultivation,Eswatini,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Eswatini,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.0024
Rice Cultivation,Ethiopia,Area harvested,Rice, paddy,2010,ha,29866
Rice Cultivation,Ethiopia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,14
Rice Cultivation,Ethiopia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,4.1812
Rice Cultivation,Ethiopia PDR,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Ethiopia PDR,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Ethiopia PDR,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Falkland Islands (Malvinas),Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Falkland Islands (Malvinas),Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Falkland Islands (Malvinas),Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Faroe Islands,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Faroe Islands,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Faroe Islands,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Fiji,Area harvested,Rice, paddy,2010,ha,2540
Rice Cultivation,Fiji,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,14
Rice Cultivation,Fiji,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.3556
Rice Cultivation,Finland,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Finland,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Finland,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,France,Area harvested,Rice, paddy,2010,ha,23828
Rice Cultivation,France,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,50.4
Rice Cultivation,France,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,12.0093
Rice Cultivation,French Guiana,Area harvested,Rice, paddy,2010,ha,2854
Rice Cultivation,French Guiana,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,26.6
Rice Cultivation,French Guiana,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.7592
Rice Cultivation,French Polynesia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,French Polynesia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,French Polynesia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Gabon,Area harvested,Rice, paddy,2010,ha,552
Rice Cultivation,Gabon,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Gabon,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.0386
Rice Cultivation,Gambia,Area harvested,Rice, paddy,2010,ha,86150
Rice Cultivation,Gambia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,25.2
Rice Cultivation,Gambia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,21.7098
Rice Cultivation,Georgia,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Georgia,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Georgia,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Germany,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Germany,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Germany,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Ghana,Area harvested,Rice, paddy,2010,ha,181228
Rice Cultivation,Ghana,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,6.72
Rice Cultivation,Ghana,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,12.1785
Rice Cultivation,Gibraltar,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Gibraltar,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Gibraltar,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Greece,Area harvested,Rice, paddy,2010,ha,30052
Rice Cultivation,Greece,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,50.4
Rice Cultivation,Greece,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,15.1462
Rice Cultivation,Greenland,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Greenland,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Greenland,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Grenada,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Grenada,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Grenada,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Guadeloupe,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Guadeloupe,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Guadeloupe,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Guam,Area harvested,Rice, paddy,2010,,0
Rice Cultivation,Guam,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Guam,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,,0
Rice Cultivation,Guatemala,Area harvested,Rice, paddy,2010,ha,10483
Rice Cultivation,Guatemala,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,2.8
Rice Cultivation,Guatemala,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,0.2935
Rice Cultivation,Guinea,Area harvested,Rice, paddy,2010,ha,1465953
Rice Cultivation,Guinea,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,11.06
Rice Cultivation,Guinea,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,162.1344
Rice Cultivation,Guinea-Bissau,Area harvested,Rice, paddy,2010,ha,100510
Rice Cultivation,Guinea-Bissau,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,7
Rice Cultivation,Guinea-Bissau,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,7.0357
Rice Cultivation,Guyana,Area harvested,Rice, paddy,2010,ha,131400
Rice Cultivation,Guyana,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,26.6
Rice Cultivation,Guyana,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,34.9524
Rice Cultivation,Haiti,Area harvested,Rice, paddy,2010,ha,60702
Rice Cultivation,Haiti,Implied emission factor for CH4 (Rice cultivation),Rice, paddy,2010,g CH4/m2,11.2
Rice Cultivation,Haiti,Emissions (CH4) (Rice cultivation),Rice, paddy,2010,gigagrams,6.7986
